Id,SalePrice
2870,152751.06666666668
2871,103410.0
2872,68314.43333333333
2873,103285.13333333333
2874,130781.23333333334
2875,113739.23333333334
2876,147931.66666666666
2877,126259.43333333333
2878,168038.96666666667
2879,141290.0
2880,108666.23333333334
2881,164570.53333333333
2882,179278.8
2883,180160.46666666667
2884,175015.0
2885,175177.4
2886,213298.33333333334
2887,97522.6
2888,123283.33333333333
2889,67346.43333333333
2890,88498.3
2891,139315.03333333333
2892,74165.7
2893,102395.0
2894,65150.5
2895,316601.23333333334
2896,280169.23333333334
2897,189536.66666666666
2898,146016.66666666666
2899,213320.36666666667
2900,153756.83333333334
2901,214980.8
2902,190415.0
2903,335069.76666666666
2904,343428.5
2905,119591.33333333333
2906,201345.93333333332
2907,120126.66666666667
2908,131948.33333333334
2909,145870.16666666666
2910,86233.33333333333
2911,88113.33333333333
2912,148910.0
2913,91567.23333333334
2914,88068.33333333333
2915,90938.33333333333
2916,91437.8
2917,164575.0
2918,112629.33333333333
2919,219423.93333333332
